                   50
                   50
  -1.2800000000000000        1.7599999999999998        1.0000000000000000     
  -1.2000000000000000        1.7599999999999998        1.0000000000000000     
  -1.1200000000000001        1.7599999999999998        1.0000000000000000     
  -1.0400000000000000        1.7599999999999998        1.0000000000000000     
 -0.95999999999999996        1.7599999999999998        1.0000000000000000     
 -0.87999999999999989        1.7599999999999998        1.0000000000000000     
 -0.80000000000000004        1.7599999999999998        1.0000000000000000     
 -0.71999999999999997        1.7599999999999998        1.0000000000000000     
 -0.63999999999999990        1.7599999999999998        1.0000000000000000     
 -0.56000000000000005        1.7599999999999998        1.0000000000000000     
 -0.47999999999999998        1.7599999999999998        1.0000000000000000     
 -0.39999999999999991        1.7599999999999998        1.0000000000000000     
 -0.32000000000000006        1.7599999999999998        1.0000000000000000     
 -0.23999999999999999        1.7599999999999998        1.0000000000000000     
 -0.15999999999999992        1.7599999999999998        1.0000000000000000     
  -8.0000000000000071E-002   1.7599999999999998        1.0000000000000000     
   0.0000000000000000        1.7599999999999998        1.0000000000000000     
   8.0000000000000071E-002   1.7599999999999998        1.0000000000000000     
  0.16000000000000014        1.7599999999999998        1.0000000000000000     
  0.24000000000000021        1.7599999999999998        1.0000000000000000     
  0.31999999999999984        1.7599999999999998        1.0000000000000000     
  0.39999999999999991        1.7599999999999998        1.0000000000000000     
  0.47999999999999998        1.7599999999999998        1.0000000000000000     
  0.56000000000000005        1.7599999999999998        1.0000000000000000     
  0.64000000000000012        1.7599999999999998        1.0000000000000000     
  0.72000000000000020        1.7599999999999998        1.0000000000000000     
  0.79999999999999982        1.7599999999999998        1.0000000000000000     
  0.87999999999999989        1.7599999999999998        1.0000000000000000     
  0.95999999999999996        1.7599999999999998        1.0000000000000000     
   1.0400000000000000        1.7599999999999998        1.0000000000000000     
   1.1200000000000001        1.7599999999999998        1.0000000000000000     
   1.2000000000000002        1.7599999999999998        1.0000000000000000     
   1.2799999999999998        1.7599999999999998        1.0000000000000000     
   1.3599999999999999        1.7599999999999998        1.0000000000000000     
   1.4399999999999999        1.7599999999999998        1.0000000000000000     
   1.5200000000000000        1.7599999999999998        1.0000000000000000     
   1.6000000000000001        1.7599999999999998        1.0000000000000000     
   1.6800000000000002        1.7599999999999998        1.0000000000000000     
   1.7599999999999998        1.7599999999999998       -1.0000000000000000     
   1.8399999999999999        1.7599999999999998       -1.0000000000000000     
   1.9199999999999999        1.7599999999999998       -1.0000000000000000     
   2.0000000000000000        1.7599999999999998       -1.0000000000000000     
   2.0800000000000001        1.7599999999999998       -1.0000000000000000     
  -2.0800000000000001        1.8399999999999999        1.0000000000000000     
  -2.0000000000000000        1.8399999999999999        1.0000000000000000     
  -1.9199999999999999        1.8399999999999999        1.0000000000000000     
  -1.8400000000000001        1.8399999999999999        1.0000000000000000     
  -1.7600000000000000        1.8399999999999999        1.0000000000000000     
  -1.6799999999999999        1.8399999999999999        1.0000000000000000     
  -1.6000000000000001        1.8399999999999999        1.0000000000000000     
  -1.5200000000000000        1.8399999999999999        1.0000000000000000     
  -1.4399999999999999        1.8399999999999999        1.0000000000000000     
  -1.3599999999999999        1.8399999999999999        1.0000000000000000     
  -1.2800000000000000        1.8399999999999999        1.0000000000000000     
  -1.2000000000000000        1.8399999999999999        1.0000000000000000     
  -1.1200000000000001        1.8399999999999999        1.0000000000000000     
  -1.0400000000000000        1.8399999999999999        1.0000000000000000     
 -0.95999999999999996        1.8399999999999999        1.0000000000000000     
 -0.87999999999999989        1.8399999999999999        1.0000000000000000     
 -0.80000000000000004        1.8399999999999999        1.0000000000000000     
 -0.71999999999999997        1.8399999999999999        1.0000000000000000     
 -0.63999999999999990        1.8399999999999999        1.0000000000000000     
 -0.56000000000000005        1.8399999999999999        1.0000000000000000     
 -0.47999999999999998        1.8399999999999999        1.0000000000000000     
 -0.39999999999999991        1.8399999999999999        1.0000000000000000     
 -0.32000000000000006        1.8399999999999999        1.0000000000000000     
 -0.23999999999999999        1.8399999999999999        1.0000000000000000     
 -0.15999999999999992        1.8399999999999999        1.0000000000000000     
  -8.0000000000000071E-002   1.8399999999999999        1.0000000000000000     
   0.0000000000000000        1.8399999999999999        1.0000000000000000     
   8.0000000000000071E-002   1.8399999999999999        1.0000000000000000     
  0.16000000000000014        1.8399999999999999        1.0000000000000000     
  0.24000000000000021        1.8399999999999999        1.0000000000000000     
  0.31999999999999984        1.8399999999999999        1.0000000000000000     
  0.39999999999999991        1.8399999999999999        1.0000000000000000     
  0.47999999999999998        1.8399999999999999        1.0000000000000000     
  0.56000000000000005        1.8399999999999999        1.0000000000000000     
  0.64000000000000012        1.8399999999999999        1.0000000000000000     
  0.72000000000000020        1.8399999999999999        1.0000000000000000     
  0.79999999999999982        1.8399999999999999        1.0000000000000000     
  0.87999999999999989        1.8399999999999999        1.0000000000000000     
  0.95999999999999996        1.8399999999999999        1.0000000000000000     
   1.0400000000000000        1.8399999999999999        1.0000000000000000     
   1.1200000000000001        1.8399999999999999        1.0000000000000000     
   1.2000000000000002        1.8399999999999999        1.0000000000000000     
   1.2799999999999998        1.8399999999999999        1.0000000000000000     
   1.3599999999999999        1.8399999999999999        1.0000000000000000     
   1.4399999999999999        1.8399999999999999        1.0000000000000000     
   1.5200000000000000        1.8399999999999999        1.0000000000000000     
   1.6000000000000001        1.8399999999999999        1.0000000000000000     
   1.6800000000000002        1.8399999999999999        1.0000000000000000     
   1.7599999999999998        1.8399999999999999        1.0000000000000000     
   1.8399999999999999        1.8399999999999999       -1.0000000000000000     
   1.9199999999999999        1.8399999999999999       -1.0000000000000000     
   2.0000000000000000        1.8399999999999999       -1.0000000000000000     
   2.0800000000000001        1.8399999999999999       -1.0000000000000000     
  -2.0800000000000001        1.9199999999999999        1.0000000000000000     
  -2.0000000000000000        1.9199999999999999        1.0000000000000000     
  -1.9199999999999999        1.9199999999999999        1.0000000000000000     
  -1.8400000000000001        1.9199999999999999        1.0000000000000000     
  -1.7600000000000000        1.9199999999999999        1.0000000000000000     
